
Date;Time;Serial no.;Vmeasure0;Imeasure0;Vmeasure1;Imeasure1;Vmeasure2;Imeasure2;Vmeasure3;Imeasure3;Vmeasure4;Imeasure4;Vmeasure5;Imeasure5;Vmeasure6;Imeasure6;Vmeasure7;Imeasure7;Temperature
2015-06-17;10:40:55.513;720510;0.202265;2.68255e-09;0.187974;3.3247e-09;0.160025;3.38407e-09;0.17957;4.02658e-09;0.181037;4.40502e-09;0.0480033;3.23873e-09;0.18156;3.04942e-09;0.227846;3.9167e-09;31.0
2015-06-17;10:40:56.126;720510;0.202265;2.68105e-09;0.187974;3.32559e-09;0.160025;3.38372e-09;0.17957;4.02642e-09;0.181037;4.40533e-09;0.0480033;3.23715e-09;0.18156;3.04884e-09;0.227846;3.91644e-09;31.0
2015-06-17;10:40:56.732;720510;0.202265;2.67952e-09;0.187974;3.32555e-09;0.160025;3.38375e-09;0.17957;4.02717e-09;0.181037;4.40493e-09;0.0480033;3.23786e-09;0.18156;3.04777e-09;0.227846;3.91595e-09;31.0
2015-06-17;10:40:57.340;720510;0.202265;2.6784e-09;0.187974;3.32483e-09;0.160025;3.3854e-09;0.17957;4.026e-09;0.181037;4.4043e-09;0.0480033;3.23814e-09;0.18156;3.04783e-09;0.227846;3.91385e-09;31.0
2015-06-17;10:40:57.950;720510;0.202265;2.67736e-09;0.187974;3.32409e-09;0.160025;3.38794e-09;0.17957;4.02524e-09;0.181037;4.40364e-09;0.0480033;3.23893e-09;0.18156;3.04674e-09;0.227846;3.91519e-09;31.0
2015-06-17;10:40:58.557;720510;0.202265;2.67594e-09;0.187974;3.32372e-09;0.160025;3.38821e-09;0.17957;4.02378e-09;0.181037;4.40603e-09;0.0480033;3.23921e-09;0.18156;3.04763e-09;0.227846;3.9157e-09;31.0
2015-06-17;10:40:59.451;720510;0.202265;2.67591e-09;0.187974;3.32347e-09;0.160025;3.38859e-09;0.17957;4.02248e-09;0.181037;4.4075e-09;0.0480033;3.23888e-09;0.18156;3.04952e-09;0.227846;3.91662e-09;31.0
2015-06-17;10:41:00.537;720510;0.202265;2.50098e-09;0.187974;3.3222e-09;0.160025;3.39251e-09;0.17957;4.02152e-09;0.181037;4.4077e-09;0.0480033;3.23524e-09;0.18156;3.05521e-09;0.227846;3.91634e-09;31.0
2015-06-17;10:41:01.196;720510;0.210428;2.36565e-09;0.187974;3.32327e-09;0.160025;3.39263e-09;0.17957;4.02058e-09;0.181037;4.40718e-09;0.0480033;3.23533e-09;0.18156;3.0557e-09;0.227846;3.91547e-09;31.0
2015-06-17;10:41:01.815;720510;0.218332;6.89457e-09;0.187974;3.32348e-09;0.160025;3.39134e-09;0.17957;4.02127e-09;0.181037;4.40659e-09;0.0480033;3.23605e-09;0.18156;3.05644e-09;0.227846;3.91719e-09;31.0
