Date;Time;Serial no.;Vmeasure0;Imeasure0;Vmeasure1;Imeasure1;Vmeasure2;Imeasure2;Vmeasure3;Imeasure3;Vmeasure4;Imeasure4;Vmeasure5;Imeasure5;Vmeasure6;Imeasure6;Vmeasure7;Imeasure7;Temperature
2015-06-17;16:25:43.823;720510;204.109;3.64205e-07;0.187974;3.3442e-09;0.160025;3.4833e-09;0.17957;4.01994e-09;0.181037;4.52869e-09;0.0480033;3.22713e-09;0.18156;3.28826e-09;0.227846;3.95751e-09;31.0
2015-06-17;16:25:44.434;720510;209.703;3.66889e-07;0.187974;3.34357e-09;0.160025;3.48311e-09;0.17957;4.01777e-09;0.181037;4.53009e-09;0.0480033;3.22752e-09;0.18156;3.28648e-09;0.227846;3.95887e-09;31.0
2015-06-17;16:25:45.242;720510;218.305;3.6164e-07;0.187974;3.34432e-09;0.160025;3.4822e-09;0.17957;4.0188e-09;0.181037;4.53247e-09;0.0480033;3.22913e-09;0.18156;3.28418e-09;0.227846;3.95919e-09;31.0
2015-06-17;16:25:46.346;720510;228.711;3.64943e-07;0.187974;3.34476e-09;0.160025;3.48311e-09;0.17957;4.01854e-09;0.181037;4.53523e-09;0.0480033;3.22896e-09;0.18156;3.28186e-09;0.227846;3.95881e-09;31.0
2015-06-17;16:25:46.863;720510;233.491;3.62745e-07;0.187974;3.34643e-09;0.160025;3.48332e-09;0.17957;4.02012e-09;0.181037;4.53546e-09;0.0480033;3.22887e-09;0.18156;3.28034e-09;0.227846;3.95978e-09;31.0
2015-06-17;16:25:47.482;720510;240.078;3.61444e-07;0.187974;3.34707e-09;0.160025;3.48529e-09;0.17957;4.01928e-09;0.181037;4.53622e-09;0.0480033;3.22818e-09;0.18156;3.27633e-09;0.227846;3.95875e-09;31.0
2015-06-17;16:25:48.093;720510;246.67;3.61214e-07;0.187974;3.34614e-09;0.160025;3.4864e-09;0.17957;4.01797e-09;0.181037;4.53581e-09;0.0480033;3.22979e-09;0.18156;3.27597e-09;0.227846;3.96034e-09;31.0
2015-06-17;16:25:48.691;720510;252.463;3.59864e-07;0.187974;3.34573e-09;0.160025;3.48572e-09;0.17957;4.02052e-09;0.181037;4.53544e-09;0.0480033;3.22968e-09;0.18156;3.27439e-09;0.227846;3.96151e-09;31.0
2015-06-17;16:25:49.306;720510;258.056;3.6058e-07;0.187974;3.34495e-09;0.160025;3.48754e-09;0.17957;4.01927e-09;0.181037;4.53321e-09;0.0480033;3.22993e-09;0.18156;3.27316e-09;0.227846;3.96108e-09;31.0
2015-06-17;16:25:49.906;720510;263.839;3.67192e-07;0.187974;3.34321e-09;0.160025;3.48655e-09;0.17957;4.01817e-09;0.181037;4.53282e-09;0.0480033;3.22909e-09;0.18156;3.27498e-09;0.227846;3.96061e-09;31.0
